id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
hsa-mir-4430	4	0.8084	0.80976	0.997916	18393	1	0.41113	0.047458	0.11791	0.997006	2926	3	0.41113
PXMP2	6	0.064324	0.17571	0.997916	3674	4	-0.20275	0.047485	0.14069	0.998232	2927	2	-0.20275
AGPAT3	6	0.65409	0.78179	0.997916	16569	2	0.31281	0.047502	0.14072	0.998232	2928	4	0.31281
hsa-mir-548aj-1	3	0.95247	0.9527	0.99876	20676	0	0.28129	0.047527	0.11447	0.997006	2929	3	0.28129
CAMKK2	6	0.047795	0.14035	0.995548	2930	2	0.10352	0.047533	0.14079	0.998232	2930	3	0.10352
SRGN	6	0.2844	0.49052	0.997916	10228	2	0.25766	0.047543	0.14081	0.998232	2931	4	0.25766
LY6D	6	0.84885	0.87477	0.99876	18877	1	0.33294	0.047553	0.14082	0.998232	2932	4	0.33294
TMEM39A	6	0.8563	0.87869	0.99876	18958	1	0.16676	0.047587	0.14091	0.998232	2933	3	0.16676
C18orf54	6	0.97509	0.97522	0.999851	21156	0	0.074403	0.047629	0.14099	0.998232	2934	3	0.074403
SUZ12	6	0.035767	0.11365	0.995548	2383	4	-0.55074	0.047677	0.14108	0.998232	2935	1	-0.55074
hsa-mir-8077	4	0.35225	0.49853	0.997916	11838	2	0.033976	0.0477	0.1184	0.997006	2936	2	0.033976
KCNA5	6	0.98817	0.98824	0.999851	21429	0	0.33588	0.047737	0.14123	0.998232	2937	4	0.33588
PLXNA1	6	0.28794	0.49464	0.997916	10307	2	0.11809	0.047771	0.14131	0.998232	2938	3	0.11809
KIF3B	6	0.7844	0.84683	0.99876	18142	1	0.032048	0.047795	0.14136	0.998232	2939	3	0.032048
RPS20	6	0.29864	0.50686	0.997916	10553	1	0.34767	0.047799	0.14137	0.998232	2940	4	0.34767
TNNC1	6	0.2064	0.39917	0.997916	8392	3	-0.081225	0.04782	0.14142	0.998232	2941	2	-0.081225
PATE3	6	0.012712	0.048293	0.990781	986	1	0.15439	0.04783	0.14145	0.998232	2942	3	0.15439
SF3B14	6	0.84107	0.87092	0.99876	18777	1	0.10215	0.047854	0.1415	0.998232	2943	2	0.10215
hsa-mir-3198-1	4	0.60832	0.67608	0.997916	15863	1	0.53928	0.047872	0.11872	0.997006	2944	3	0.53928
OR1L4	6	0.6732	0.79633	0.997916	16888	1	0.16013	0.047878	0.14154	0.998232	2945	4	0.16013
COPRS	6	0.032799	0.10691	0.995548	2231	2	0.14813	0.04793	0.14166	0.998232	2946	3	0.14813
RBMXL3	6	0.42244	0.62382	0.997916	13096	2	-0.10545	0.04794	0.14168	0.998232	2947	2	-0.10545
ORM1	6	0.98525	0.98539	0.999851	21372	0	0.261	0.047944	0.14169	0.998232	2948	3	0.261
ABCB4	6	0.84719	0.87391	0.99876	18857	1	0.27435	0.047978	0.14177	0.998232	2949	4	0.27435
S1PR1	6	0.29875	0.50699	0.997916	10556	2	0.20472	0.048006	0.14183	0.998232	2950	4	0.20472
ZNF670	6	0.64771	0.7771	0.997916	16462	1	0.19837	0.048044	0.1419	0.998232	2951	4	0.19837
ODF3L2	6	0.55279	0.7093	0.997916	15019	1	0.19628	0.048059	0.14193	0.998232	2952	3	0.19628
RBBP5	6	0.2024	0.39443	0.997916	8273	2	-0.12302	0.048103	0.14203	0.998232	2953	2	-0.12302
RPL30	6	0.69505	0.81306	0.997916	17262	2	0.012271	0.048107	0.14204	0.998232	2954	2	0.012271
MICAL1	6	0.50331	0.67581	0.997916	14286	1	0.41201	0.048148	0.14213	0.998232	2955	4	0.41201
TMTC1	6	0.29537	0.50316	0.997916	10481	2	0.016627	0.048155	0.14214	0.998232	2956	1	0.016627
SMAD2	6	0.14653	0.32615	0.997916	6842	1	0.18877	0.048185	0.14221	0.998232	2957	4	0.18877
NACA2	6	0.56698	0.71903	0.997916	15244	2	0.27659	0.048215	0.14227	0.998232	2958	4	0.27659
C1orf174	6	0.55918	0.71362	0.997916	15132	1	0.25894	0.048236	0.14232	0.998232	2959	4	0.25894
SSX2IP	6	0.22374	0.41961	0.997916	8792	1	0.17488	0.04825	0.14235	0.998232	2960	3	0.17488
C10orf12	6	0.97945	0.97958	0.999851	21247	0	0.34955	0.048257	0.14236	0.998232	2961	4	0.34955
SOGA1	6	0.48962	0.66679	0.997916	14101	2	0.34168	0.048267	0.14238	0.998232	2962	4	0.34168
NonTargetingControlGuideForHuman_0870	2	0.86582	0.86587	0.99876	19077	0	0.30026	0.048271	0.086164	0.990309	2963	2	0.30026
ANO10	6	0.99073	0.99075	0.999851	21492	0	0.39159	0.048303	0.14246	0.998232	2964	4	0.39159
PDX1	6	0.70201	0.81854	0.997916	17365	2	0.031454	0.048306	0.14246	0.998232	2965	3	0.031454
MCIDAS	6	0.93302	0.93325	0.99876	20247	1	0.51727	0.048319	0.14248	0.998232	2966	4	0.51727
HBS1L	6	0.15118	0.33195	0.997916	6964	3	0.07732	0.04834	0.14253	0.998232	2967	3	0.07732
MAGEB17	6	0.93742	0.93766	0.99876	20348	0	0.16364	0.048346	0.14254	0.998232	2968	4	0.16364
CXorf51B	2	0.85242	0.85237	0.99876	18917	0	0.60978	0.048368	0.086323	0.990309	2969	1	0.60978
RPL7A	6	0.22563	0.42188	0.997916	8847	1	0.11801	0.048377	0.1426	0.998232	2970	2	0.11801
CLU	6	0.97996	0.9801	0.999851	21255	0	0.34813	0.048386	0.14263	0.998232	2971	4	0.34813
APRT	6	0.070666	0.18879	0.997916	3955	4	-0.37079	0.048442	0.14275	0.998232	2972	1	-0.37079
PHF2	6	0.34959	0.56436	0.997916	11779	1	0.31623	0.048493	0.14286	0.998232	2973	4	0.31623
PCNXL2	6	0.53255	0.69552	0.997916	14723	2	0.30039	0.048531	0.14294	0.998232	2974	4	0.30039
STX7	6	0.93093	0.93121	0.99876	20200	1	0.077949	0.048537	0.14296	0.998232	2975	3	0.077949
TESC	6	0.14827	0.32831	0.997916	6888	2	0.32757	0.048585	0.14306	0.998232	2976	4	0.32757
COL15A1	6	0.20487	0.39737	0.997916	8344	1	0.30416	0.048604	0.14309	0.998232	2977	3	0.30416
TAS1R1	6	0.32586	0.53781	0.997916	11193	3	-0.051785	0.048628	0.14314	0.998232	2978	2	-0.051785
PPWD1	6	0.40443	0.61256	0.997916	12814	2	0.14571	0.048687	0.14328	0.998232	2979	3	0.14571
NAGLU	6	0.97857	0.9787	0.999851	21229	0	0.3561	0.048787	0.14347	0.998232	2980	3	0.3561
TRIM39	6	0.25604	0.45771	0.997916	9571	3	0.12616	0.048819	0.14355	0.998232	2981	3	0.12616
hsa-mir-3121	4	0.63203	0.68882	0.997916	16199	1	0.33215	0.04882	0.12053	0.9971	2982	2	0.33215
MRPL24	6	0.5411	0.70137	0.997916	14863	2	0.025653	0.048824	0.14355	0.998232	2983	3	0.025653
USP24	6	0.97705	0.97718	0.999851	21198	0	0.27753	0.048836	0.14358	0.998232	2984	4	0.27753
LFNG	6	0.38492	0.6005	0.997916	12532	2	0.13359	0.048843	0.1436	0.998232	2985	3	0.13359
CCNYL1	6	0.98603	0.98614	0.999851	21387	0	0.21321	0.048855	0.14362	0.998232	2986	3	0.21321
TDRD1	6	0.91241	0.91492	0.99876	19831	1	0.17268	0.04892	0.14376	0.998232	2987	3	0.17268
AHCYL2	6	0.8098	0.85681	0.99876	18412	1	0.22833	0.048967	0.14387	0.998232	2988	4	0.22833
TRAF5	6	0.3887	0.60285	0.997916	12598	2	0.26533	0.048969	0.14387	0.998232	2989	4	0.26533
STX6	6	0.24198	0.44107	0.997916	9238	3	-0.18801	0.049017	0.14399	0.998232	2990	2	-0.18801
EGR4	6	0.88774	0.89712	0.99876	19409	1	0.29446	0.049025	0.14401	0.998232	2991	4	0.29446
LMF1	6	0.98101	0.98115	0.999851	21277	0	0.32857	0.049053	0.14407	0.998232	2992	3	0.32857
SUPT20HL1	6	0.14031	0.31839	0.997916	6658	3	-0.19997	0.049063	0.14409	0.998232	2993	2	-0.19997
NXPE2	6	0.95003	0.95014	0.99876	20628	0	0.36978	0.049069	0.1441	0.998232	2994	4	0.36978
MAS1L	6	0.28517	0.49142	0.997916	10251	3	-0.079849	0.049082	0.14412	0.998232	2995	2	-0.079849
PRKAG2	6	0.99347	0.99351	0.999851	21546	0	0.25502	0.049088	0.14413	0.998232	2996	4	0.25502
NonTargetingControlGuideForHuman_0910	2	0.29925	0.3393	0.997916	10572	1	0.12319	0.049097	0.087554	0.990309	2997	1	0.12319
MAN1C1	6	0.50326	0.67577	0.997916	14285	1	0.33251	0.049108	0.14418	0.998232	2998	4	0.33251
TIMP3	6	0.65424	0.78189	0.997916	16574	1	0.20594	0.049206	0.14439	0.998232	2999	4	0.20594
NonTargetingControlGuideForHuman_0738	2	0.32572	0.35944	0.997916	11189	1	0.41607	0.049259	0.087832	0.990309	3000	1	0.41607
SNX27	6	0.51882	0.68622	0.997916	14521	2	0.2699	0.049278	0.14455	0.998232	3001	3	0.2699
CNOT4	6	0.13525	0.31204	0.997916	6503	1	0.31608	0.049344	0.14467	0.998232	3002	4	0.31608
UFL1	6	0.31115	0.52119	0.997916	10837	3	0.095	0.049356	0.14469	0.998232	3003	3	0.095
P2RX6	6	0.454	0.64382	0.997916	13583	2	0.24368	0.049397	0.14478	0.998232	3004	4	0.24368
LEF1	6	0.1282	0.3009	0.997916	6275	3	-0.034639	0.049425	0.14484	0.998232	3005	2	-0.034639
ERBB2	6	0.51779	0.68553	0.997916	14503	2	0.3683	0.049433	0.14485	0.998232	3006	4	0.3683
ANKRD12	6	0.78008	0.84522	0.99876	18098	1	0.0703	0.049443	0.14487	0.998232	3007	2	0.0703
SYNE4	6	0.4152	0.61924	0.997916	12976	1	0.27368	0.049454	0.1449	0.998232	3008	4	0.27368
FANCC	6	0.041892	0.12743	0.995548	2639	3	0.018822	0.049483	0.14497	0.998232	3009	3	0.018822
OR1J1	6	0.037732	0.11812	0.995548	2462	1	0.15483	0.049493	0.14499	0.998232	3010	2	0.15483
AKAP3	6	0.86537	0.88362	0.99876	19073	1	0.062538	0.049504	0.14502	0.998232	3011	3	0.062538
CDC42BPB	6	0.7258	0.82685	0.997916	17597	1	0.36895	0.049532	0.14507	0.998232	3012	4	0.36895
hsa-mir-4742	4	0.88421	0.88399	0.99876	19360	0	0.30246	0.049538	0.12196	0.998232	3013	3	0.30246
FOXO1	6	0.76746	0.84062	0.99876	17961	1	-0.13031	0.049541	0.14509	0.998232	3014	1	-0.13031
MYH15	6	0.91619	0.918	0.99876	19893	1	0.091383	0.049575	0.14516	0.998232	3015	3	0.091383
C14orf142	6	0.61656	0.75431	0.997916	15985	2	0.19403	0.049575	0.14517	0.998232	3016	4	0.19403
FAM171B	6	0.052485	0.15057	0.996514	3171	2	0.29491	0.049582	0.14518	0.998232	3017	3	0.29491
MYF5	6	0.91643	0.91823	0.99876	19901	1	0.20644	0.049587	0.14519	0.998232	3018	3	0.20644
hsa-mir-548s	3	0.95039	0.9506	0.99876	20637	0	0.087579	0.049609	0.11902	0.997006	3019	3	0.087579
LANCL1	6	0.30027	0.50874	0.997916	10598	2	0.20189	0.049612	0.14525	0.998232	3020	4	0.20189
PRKACB	6	0.94296	0.94315	0.99876	20454	0	0.31937	0.049684	0.14541	0.998232	3021	4	0.31937
ZSCAN16	6	0.55822	0.71301	0.997916	15113	2	0.18496	0.049712	0.14548	0.998232	3022	4	0.18496
STARD3	6	0.22002	0.41518	0.997916	8712	1	0.2634	0.049737	0.14554	0.998232	3023	3	0.2634
FAM25A	6	0.52459	0.69008	0.997916	14612	2	0.135	0.049737	0.14554	0.998232	3024	3	0.135
TBKBP1	6	0.4217	0.62334	0.997916	13078	2	0.033284	0.049756	0.14558	0.998232	3025	2	0.033284
KDELR2	6	0.024765	0.087173	0.995548	1804	3	-0.3937	0.049779	0.14563	0.998232	3026	1	-0.3937
CASP6	6	0.019544	0.070593	0.990781	1469	1	0.20313	0.04978	0.14563	0.998232	3027	3	0.20313
NonTargetingControlGuideForHuman_0822	2	0.69063	0.69055	0.997916	17186	0	0.57049	0.049826	0.088821	0.990309	3028	1	0.57049
HAS2	6	0.13436	0.31091	0.997916	6479	1	0.06676	0.049827	0.14573	0.998232	3029	3	0.06676
ARMCX1	6	0.80688	0.85563	0.99876	18375	1	0.22447	0.049827	0.14573	0.998232	3030	4	0.22447
GNG3	6	0.63172	0.76528	0.997916	16195	2	0.12355	0.04984	0.14576	0.998232	3031	3	0.12355
MRPS27	6	0.95594	0.95596	0.99876	20754	0	0.17454	0.049875	0.14583	0.998232	3032	3	0.17454
hsa-mir-4766	4	0.77442	0.78135	0.997916	18043	1	0.40332	0.049894	0.12268	0.998232	3033	3	0.40332
ST8SIA1	6	0.86662	0.88434	0.99876	19087	1	0.15931	0.049922	0.14592	0.998232	3034	4	0.15931
OR2J2	6	0.22535	0.42154	0.997916	8841	2	0.16205	0.049973	0.14602	0.998232	3035	3	0.16205
MED17	6	0.69276	0.81133	0.997916	17227	1	0.19086	0.050007	0.1461	0.998232	3036	4	0.19086
ZNF276	6	0.21311	0.40712	0.997916	8544	3	-0.030812	0.050018	0.14612	0.998232	3037	3	-0.030812
PCDH17	6	0.74817	0.834	0.998497	17784	1	0.22926	0.050028	0.14614	0.998232	3038	4	0.22926
NonTargetingControlGuideForHuman_0690	2	0.94995	0.95017	0.99876	20626	0	0.88331	0.05005	0.089188	0.990309	3039	2	0.88331
PPP2R5B	6	0.60641	0.74692	0.997916	15830	2	0.32524	0.050107	0.14631	0.998232	3040	4	0.32524
B4GALNT2	6	0.065156	0.1774	0.997916	3715	4	-0.40956	0.050114	0.14632	0.998232	3041	2	-0.40956
GLT6D1	6	0.96143	0.96143	0.99876	20885	0	0.26864	0.050123	0.14634	0.998232	3042	4	0.26864
SLC7A10	6	0.86113	0.88125	0.99876	19017	1	0.21428	0.050145	0.14639	0.998232	3043	3	0.21428
TMEM25	6	0.64364	0.77405	0.997916	16386	1	0.11828	0.050156	0.14642	0.998232	3044	3	0.11828
ARHGAP25	6	0.20265	0.39472	0.997916	8281	1	0.2074	0.050214	0.14656	0.998232	3045	3	0.2074
NCAM2	6	0.32945	0.54189	0.997916	11306	2	0.024197	0.050257	0.14665	0.998232	3046	2	0.024197
hsa-mir-29c	4	0.11724	0.24553	0.997916	5863	1	0.24865	0.05026	0.12336	0.998232	3047	3	0.24865
PCK1	6	0.27074	0.47487	0.997916	9917	1	0.26586	0.050277	0.14669	0.998232	3048	4	0.26586
OR1L3	6	0.96934	0.96935	0.999813	21032	0	0.36679	0.050291	0.14672	0.998232	3049	4	0.36679
WTIP	6	0.040671	0.12474	0.995548	2592	2	0.30321	0.050337	0.14683	0.998232	3050	3	0.30321
SPAG4	6	0.097541	0.24266	0.997916	5063	3	-0.059661	0.050384	0.14693	0.998232	3051	3	-0.059661
MYL12B	5	0.028845	0.087759	0.995548	2030	3	-0.33837	0.050415	0.14147	0.998232	3052	1	-0.33837
INSM2	6	0.073548	0.19468	0.997916	4082	4	-0.33805	0.05042	0.14701	0.998232	3053	2	-0.33805
KHDRBS3	6	0.33498	0.54806	0.997916	11433	1	0.33015	0.050441	0.14705	0.998232	3054	3	0.33015
ZUFSP	6	0.069892	0.18717	0.997916	3918	2	0.21824	0.050495	0.14718	0.998232	3055	3	0.21824
TPRG1L	6	0.092043	0.23185	0.997916	4840	2	0.43346	0.050498	0.14718	0.998232	3056	3	0.43346
RASSF7	6	0.14526	0.3246	0.997916	6811	3	-0.02794	0.050505	0.1472	0.998232	3057	2	-0.02794
ZNF599	6	0.96157	0.96157	0.99876	20888	0	0.3005	0.050543	0.14727	0.998232	3058	4	0.3005
KLHL32	6	0.93381	0.93404	0.99876	20262	0	0.07823	0.050543	0.14728	0.998232	3059	3	0.07823
RASGRF1	6	0.97087	0.9709	0.999813	21070	0	0.24173	0.050567	0.14734	0.998232	3060	4	0.24173
IL4R	6	0.3722	0.58921	0.997916	12268	2	0.16739	0.050578	0.14737	0.998232	3061	2	0.16739
SCN3A	6	0.094544	0.23676	0.997916	4937	3	-0.12127	0.050639	0.1475	0.998232	3062	2	-0.12127
LRRC3B	6	0.55351	0.70979	0.997916	15029	2	-0.062718	0.050663	0.14755	0.998232	3063	2	-0.062718
DYNC1LI2	6	0.97391	0.974	0.999851	21129	0	0.36865	0.05067	0.14757	0.998232	3064	4	0.36865
KRTAP21-2	6	0.81364	0.85846	0.99876	18445	1	0.29814	0.050676	0.14759	0.998232	3065	4	0.29814
CYP26C1	6	0.014355	0.053716	0.990781	1103	3	-0.30722	0.050687	0.14761	0.998232	3066	2	-0.30722
CTBS	6	0.26522	0.46845	0.997916	9783	3	-0.085517	0.050711	0.14766	0.998232	3067	2	-0.085517
RTN3	6	0.023654	0.083712	0.995548	1736	2	0.14579	0.050734	0.14772	0.998232	3068	3	0.14579
SERPINA9	6	0.087381	0.22254	0.997916	4640	4	-0.18354	0.050772	0.1478	0.998232	3069	2	-0.18354
PLXND1	6	0.3697	0.5865	0.997916	12213	2	0.26967	0.050773	0.1478	0.998232	3070	3	0.26967
BTBD11	6	0.16236	0.34581	0.997916	7234	2	0.28536	0.050773	0.1478	0.998232	3071	3	0.28536
PRG2	6	0.54698	0.70535	0.997916	14938	2	-0.10396	0.050782	0.14781	0.998232	3072	2	-0.10396
KLHL9	6	0.84871	0.87471	0.99876	18876	1	0.4265	0.050834	0.14793	0.998232	3073	4	0.4265
hsa-mir-4472-2	4	0.14631	0.29025	0.997916	6837	1	0.85829	0.050871	0.12461	0.998232	3074	3	0.85829
RNF113B	6	0.20627	0.39901	0.997916	8385	2	0.13656	0.050894	0.14805	0.998232	3075	3	0.13656
CD207	6	0.85162	0.87619	0.99876	18908	1	0.25689	0.050895	0.14805	0.998232	3076	4	0.25689
PON2	6	0.60424	0.74536	0.997916	15799	1	0.04013	0.050925	0.14811	0.998232	3077	3	0.04013
RPGRIP1	6	0.56278	0.71609	0.997916	15182	2	0.094249	0.050955	0.14818	0.998232	3078	3	0.094249
CCDC116	6	0.17254	0.35826	0.997916	7494	2	-0.11798	0.05102	0.14834	0.998232	3079	2	-0.11798
hsa-mir-6733	4	0.96514	0.96508	0.999537	20947	0	0.276	0.051025	0.1249	0.998232	3080	3	0.276
GPR125	6	0.98012	0.98026	0.999851	21258	0	0.40323	0.051031	0.14837	0.998232	3081	4	0.40323
PACSIN1	6	0.47243	0.65558	0.997916	13858	2	0.15194	0.051064	0.14844	0.998232	3082	3	0.15194
ZCCHC7	6	0.45377	0.64367	0.997916	13581	2	0.045419	0.051068	0.14845	0.998232	3083	2	0.045419
KCNH2	6	0.43338	0.63065	0.997916	13254	2	0.27623	0.051077	0.14846	0.998232	3084	4	0.27623
SAMD9L	6	0.050712	0.1467	0.995548	3085	3	-0.15228	0.051092	0.14849	0.998232	3085	3	-0.15228
hsa-mir-378d-1	4	0.69919	0.72836	0.997916	17320	1	0.35188	0.051099	0.12505	0.998232	3086	3	0.35188
hsa-mir-196a-1	4	0.40028	0.54708	0.997916	12760	1	0.24271	0.051104	0.12506	0.998232	3087	3	0.24271
HSD17B14	6	0.67385	0.79681	0.997916	16901	2	0.15641	0.051114	0.14854	0.998232	3088	4	0.15641
UBR2	6	0.01542	0.057208	0.990781	1171	1	0.14814	0.051116	0.14855	0.998232	3089	3	0.14814
CEACAM4	6	0.41908	0.62169	0.997916	13048	2	0.26223	0.051119	0.14856	0.998232	3090	4	0.26223
NonTargetingControlGuideForHuman_0599	2	0.13421	0.22003	0.997916	6473	1	-0.012418	0.051137	0.090993	0.990309	3091	1	-0.012418
DLST	6	0.12159	0.28855	0.997916	6015	2	0.22206	0.051178	0.14869	0.998232	3092	4	0.22206
KCTD2	6	0.22075	0.41604	0.997916	8723	1	0.12928	0.05118	0.1487	0.998232	3093	4	0.12928
PDLIM3	6	0.018514	0.067246	0.990781	1392	3	-0.11363	0.051198	0.14874	0.998232	3094	3	-0.11363
PRRC2A	6	0.97561	0.97574	0.999851	21166	0	0.12986	0.051211	0.14876	0.998232	3095	3	0.12986
VRK2	6	0.98826	0.98833	0.999851	21433	0	0.17555	0.051229	0.1488	0.998232	3096	3	0.17555
CNGB3	6	0.14246	0.3211	0.997916	6728	1	0.28831	0.051306	0.14897	0.998232	3097	4	0.28831
TENM2	6	0.96288	0.96286	0.99891	20913	0	0.25456	0.05135	0.14906	0.998232	3098	4	0.25456
ZNF442	6	0.38281	0.59919	0.997916	12509	1	0.24564	0.051402	0.14917	0.998232	3099	3	0.24564
KCNIP4	6	0.010146	0.039664	0.990781	788	1	0.2127	0.051437	0.14924	0.998232	3100	3	0.2127
NEK4	6	0.87848	0.89129	0.99876	19264	1	0.082271	0.051449	0.14927	0.998232	3101	3	0.082271
hsa-mir-4673	4	0.87798	0.8778	0.99876	19255	0	0.054375	0.051473	0.12576	0.998232	3102	2	0.054375
ZBTB48	6	0.035822	0.11378	0.995548	2387	4	-0.39047	0.051497	0.14937	0.998232	3103	2	-0.39047
SLC47A1	6	0.98327	0.9834	0.999851	21326	0	0.30311	0.051515	0.14941	0.998232	3104	3	0.30311
hsa-mir-125b-1	4	0.15351	0.29754	0.997916	7020	2	-0.16578	0.051536	0.12588	0.998232	3105	1	-0.16578
KRTAP5-8	6	0.17656	0.36312	0.997916	7616	3	-0.069434	0.051626	0.14967	0.998232	3106	2	-0.069434
ENOX1	6	0.53705	0.69855	0.997916	14794	2	0.26563	0.051633	0.14969	0.998232	3107	4	0.26563
GALR2	6	0.56371	0.71674	0.997916	15200	2	-0.064289	0.05164	0.14971	0.998232	3108	1	-0.064289
FAM166B	6	0.16542	0.34958	0.997916	7318	2	0.040405	0.051674	0.14978	0.998232	3109	2	0.040405
TAF7L	6	0.0026965	0.012921	0.990781	248	4	-0.35749	0.051688	0.1498	0.998232	3110	2	-0.35749
RTF1	6	0.17065	0.35598	0.997916	7443	3	0.15622	0.051719	0.14987	0.998232	3111	3	0.15622
MTUS1	6	0.52477	0.69021	0.997916	14618	1	0.18601	0.051797	0.15004	0.998232	3112	4	0.18601
LOC200726	6	0.99517	0.99521	0.999851	21588	0	0.31218	0.051847	0.15015	0.998232	3113	4	0.31218
NonTargetingControlGuideForHuman_0305	2	0.79031	0.79004	0.997916	18207	0	0.39833	0.051848	0.092181	0.990309	3114	1	0.39833
PPP2CA	6	0.87998	0.8922	0.99876	19291	1	0.35327	0.051895	0.15027	0.998232	3115	4	0.35327
CLN3	6	0.46525	0.651	0.997916	13740	1	0.34674	0.051901	0.15028	0.998232	3116	4	0.34674
MFAP5	6	0.74807	0.83396	0.998497	17782	1	0.19854	0.051944	0.15037	0.998232	3117	3	0.19854
FAU	6	0.5037	0.67605	0.997916	14291	2	-0.03287	0.051974	0.15044	0.998232	3118	2	-0.03287
ADAMTS13	6	0.00012252	0.00066507	0.971947	13	2	0.13423	0.051987	0.15047	0.998232	3119	3	0.13423
SFRP2	6	0.59868	0.74141	0.997916	15720	1	0.22778	0.052009	0.15051	0.998232	3120	3	0.22778
NonTargetingControlGuideForHuman_0695	2	0.93181	0.93185	0.99876	20216	0	0.89736	0.05201	0.092432	0.990309	3121	2	0.89736
TMEM151B	6	0.25249	0.45341	0.997916	9487	1	0.21929	0.05202	0.15053	0.998232	3122	4	0.21929
WSB1	6	0.23343	0.43107	0.997916	9041	1	-0.0004403	0.052021	0.15054	0.998232	3123	1	-0.0004403
ZNF417	6	0.11213	0.27077	0.997916	5673	2	0.15757	0.052052	0.1506	0.998232	3124	3	0.15757
SBK2	6	0.35406	0.56923	0.997916	11884	3	0.10935	0.05206	0.15062	0.998232	3125	3	0.10935
OR8G2	6	0.077698	0.20312	0.997916	4239	1	0.12333	0.052069	0.15064	0.998232	3126	3	0.12333
TNNT3	6	0.39405	0.60618	0.997916	12676	2	0.28334	0.052077	0.15066	0.998232	3127	4	0.28334
NonTargetingControlGuideForHuman_0871	2	0.87496	0.87509	0.99876	19213	0	0.42126	0.052091	0.092568	0.990309	3128	2	0.42126
MS4A3	6	0.13672	0.31391	0.997916	6541	3	0.013491	0.052103	0.15072	0.998232	3129	3	0.013491
GGT7	6	0.24259	0.44179	0.997916	9256	3	-0.12127	0.052116	0.15075	0.998232	3130	2	-0.12127
ANO5	6	0.95585	0.95587	0.99876	20753	0	0.30227	0.052126	0.15077	0.998232	3131	4	0.30227
ZNF23	6	0.12111	0.28765	0.997916	5998	3	0.12884	0.052128	0.15078	0.998232	3132	3	0.12884
ALAD	6	0.28564	0.49196	0.997916	10262	1	0.22132	0.052156	0.15084	0.998232	3133	4	0.22132
hsa-mir-548ae-1	4	0.1801	0.32462	0.997916	7711	1	0.33734	0.052162	0.12707	0.998232	3134	3	0.33734
FAM129B	6	0.9837	0.98382	0.999851	21338	0	0.28715	0.052165	0.15086	0.998232	3135	3	0.28715
GH1	6	0.29621	0.50411	0.997916	10498	3	0.00070444	0.052177	0.15088	0.998232	3136	3	0.00070444
PTPRE	6	0.16291	0.3465	0.997916	7251	2	0.31727	0.052251	0.15104	0.998232	3137	4	0.31727
GPD2	6	0.88373	0.89456	0.99876	19348	1	0.26384	0.052303	0.15115	0.998232	3138	3	0.26384
YLPM1	6	0.57154	0.72224	0.997916	15318	2	0.38522	0.052319	0.15118	0.998232	3139	4	0.38522
C10orf2	6	0.44904	0.64066	0.997916	13503	2	-0.087452	0.052355	0.15125	0.998232	3140	2	-0.087452
FOXRED1	6	0.22348	0.41931	0.997916	8785	2	0.33098	0.05238	0.15131	0.998232	3141	3	0.33098
SEL1L	6	0.38565	0.60096	0.997916	12548	2	0.02255	0.052403	0.15136	0.998232	3142	3	0.02255
HOXB2	6	0.63858	0.77034	0.997916	16311	2	0.37621	0.052409	0.15137	0.998232	3143	4	0.37621
DEFB107B	2	0.14819	0.22961	0.997916	6884	1	0.044948	0.05243	0.093131	0.990309	3144	1	0.044948
ZNF585B	6	0.899	0.9048	0.99876	19580	1	0.25229	0.05245	0.15145	0.998232	3145	4	0.25229
C17orf97	6	0.13469	0.31135	0.997916	6488	2	-0.025814	0.052498	0.15155	0.998232	3146	2	-0.025814
C8orf42	6	0.13806	0.31559	0.997916	6584	2	-0.11634	0.052593	0.15176	0.998232	3147	2	-0.11634
ATP2B4	6	0.77118	0.84198	0.99876	18001	1	0.33055	0.052613	0.1518	0.998232	3148	4	0.33055
LGALS7	6	0.94764	0.94778	0.99876	20564	0	0.34214	0.052624	0.15183	0.998232	3149	4	0.34214
PRAMEF21	2	0.94737	0.94752	0.99876	20555	0	0.24113	0.052631	0.093472	0.990309	3150	2	0.24113
PAG1	6	0.78072	0.84546	0.99876	18106	1	0.27608	0.052635	0.15184	0.998232	3151	4	0.27608
SPON1	6	0.17904	0.36615	0.997916	7685	3	0.01375	0.052641	0.15186	0.998232	3152	3	0.01375
OR8G1	6	0.1579	0.34031	0.997916	7125	3	-0.068269	0.052688	0.15195	0.998232	3153	3	-0.068269
ARHGAP36	6	0.60498	0.74588	0.997916	15805	1	0.27833	0.05269	0.15195	0.998232	3154	4	0.27833
UVRAG	6	0.42946	0.6282	0.997916	13206	2	0.35539	0.052722	0.15202	0.998232	3155	3	0.35539
ZNF677	6	0.9489	0.94903	0.99876	20601	0	0.23771	0.052788	0.15216	0.998232	3156	4	0.23771
NUP50	6	0.49122	0.66782	0.997916	14129	1	0.2431	0.052831	0.15224	0.998232	3157	4	0.2431
hsa-mir-3156-1	4	0.2409	0.38613	0.997916	9214	2	-0.10435	0.052876	0.12845	0.998232	3158	1	-0.10435
GTDC2	6	0.12816	0.30083	0.997916	6272	4	-0.21509	0.052891	0.15236	0.998232	3159	2	-0.21509
